IDE,Cota do centro da UEO (mm),E,Milho_2005_2006,Soja_2006_2007,Milho_2007_2008,Girassol_2008_2009,Trigo_2009_2009,Milho_2009_2010
137,0.926557104078212,4,0.373847999265824,0.804024265674399,0.7720794462434,0.682878817845866,0.804720009278849,0.943244661026152
138,1.01096252766302,4,0.474052585524768,0.752284624919105,0.626615040689527,0.631059122341636,0.947876340630078,0.905781916254707
139,0.887600754731378,4,0.365445673918906,0.790852044954876,0.609518735626689,0.533867561697833,0.772192786953397,0.749270628244748
140,0.976643838952712,4,0.627388789926981,0.927185970345567,0.797913552076374,0.58889931975505,0.882941364696225,0.876022493306888
141,0.986846692353073,4,0.633322776373766,0.862647763201635,0.926346299183262,0.649184163138769,1.02901076092961,0.965550186191295
142,0.868122580057962,4,0.924661564737971,0.8053273590901,0.740466144127322,0.636814759152443,0.872889505450005,0.902971550665257
143,0.891310883240601,5,0.523668690689059,0.930719508470235,0.619637140151883,0.646794673062454,0.203327080765412,0.756559183640554
144,0.80597792752849,5,0.764867786849551,1.0280769683878,0.73055903321723,0.785185973315751,0.32913128518491,0.805957974390588
145,0.73919561436249,5,0.542517824108258,1.01135936771175,0.811967975004251,0.749850914707059,0.472846269489708,0.852215123293935
146,0.887600754731378,5,0.56844784891774,1.08852675179203,0.922158915119347,0.381608685108769,0.326494522779427,0.638516185096858
147,0.723427568198295,5,0.740508523158337,1.02736293755828,0.909805042198393,0.197945081802413,0.234574115423875,0.568695289133361
148,0.901513736640962,5,0.531323034551089,1.00945002005188,0.841076391057854,1.23050348103044,0.687736440385715,0.745083471068441
149,0.839369084111489,5,0.555083913054392,1.01174585822497,0.790741677630775,0.905091912839776,0.670827474457782,0.975869161786925
150,0.743833274999018,5,0.566054308166095,0.87208962902278,0.504989057702282,0.909358859404624,0.720840045418859,1.03085164774918
151,0.893165947495212,5,0.776237105419862,1.12076670174043,0.907405743337793,0.706821129126415,0.566897395614328,0.893086610209838
152,0.809688056037712,5,0.775439258502647,1.01117239753451,0.941329906517808,0.597682118101032,0.525228496653937,0.991954600995452
154,0.936759957478573,5,0.749708695422469,1.08827938893153,0.698341108128884,1.30279977899422,1.06436778457227,0.619224768836629
155,0.862557387294129,5,0.539301503723237,1.09704545319011,0.853249250048374,0.715618150627616,1.01236674712172,1.00633206335735
156,0.78928234923699,5,0.693784613068948,0.981603089076235,0.763035101983957,0.684789461696572,0.816093812248494,0.952942942939433
157,0.917281782805156,5,0.600212129309353,0.942475170820981,0.925832396053636,0.644151536718114,0.702523718120287,0.746245303902747
158,0.845861809002628,5,0.904740324523765,1.11135394797967,0.908096402849393,0.405716933200172,0.806557275762354,0.676022540401548
159,0.752181064144768,5,0.715276614401419,0.925742127145193,0.910463565734197,0.444659932182037,0.803197901602308,0.636668982134708
160,0.964585921297739,5,0.626566010293602,0.874345126435048,0.595783679924087,0.705410666234144,1.55485198761052,0.867081651510665
161,0.846789341129934,5,0.494073556603625,0.871474045895075,0.719707070122128,0.884942442950204,0.999956747727598,0.689681145569909
162,0.820818441565378,5,0.913267313451498,0.897228273793879,0.807249078590267,0.878584692568577,1.10122429802757,0.777129705713118
163,0.935832425351267,5,0.501079649845417,0.929001344812401,0.714533876256994,0.471570141851024,0.598102839914976,0.838085492517414
164,0.848644405384545,5,0.807801924082169,1.10532506570066,0.93671475804476,0.803017068905087,0.374295596886055,0.947877387270867
165,0.800412734764656,5,1.10744330692864,0.954401553284396,0.821788538469197,0.225153977730939,0.442846862716125,0.785637240348819
166,0.908006461532101,5,0.838494097678775,1.02883572088239,0.736953206830461,1.02633482895412,0.404009339210002,0.66604569251039
167,0.85606466240299,5,0.492078939310588,0.918704075961579,0.821220479323125,1.08158230486545,0.764715221726629,0.820932038857003
168,0.790209881364295,5,0.829094463685339,0.878539654840837,0.667057033720321,0.729862640576603,0.905607529755591,0.610031295338951
169,0.903368800895573,5,0.656410471540667,1.06848102230133,0.830755003652161,0.900900823102746,0.813624985411284,0.522470671822366
170,0.835658955602267,5,0.68169224572991,1.06626088762032,0.789849125171078,0.89627355660575,0.581835624806905,0.634366473375807
171,0.761456385417823,5,0.827149711824628,1.00540569049712,0.883576619257009,0.400952176202756,0.715795184726504,0.616133585082139
172,0.867195047930656,5,0.629383407220018,0.934282631536667,0.768435887359706,1.01431152174471,1.14729647255908,0.739530987985385
173,0.82267350581999,5,0.645390210996639,1.00751996533531,0.760598234515723,1.02765047081161,1.4012698980394,0.953709278058315
174,0.767949110308962,5,0.55869915689802,0.987134564670204,0.68372797563136,0.700795252366501,1.31626633172409,0.985108725498664
175,0.860702323039517,5,0.66266858329757,0.903763379458909,0.803380942540272,0.813577761653093,1.16644742389061,0.834499874057891
176,0.820818441565378,5,0.700242186555153,0.936502937741483,0.65219025351559,0.378690567763585,0.791797586850785,0.821050904290601
177,0.865339983676045,6,0.555732163674629,0.973238385017815,0.539071192960452,0.951886093500962,0.225008250279038,0.717605763959655
178,0.785572220727767,6,0.452410987895317,1.01258528002912,0.858336560645922,0.756763368142113,0.042555824444673,0.784614747376864
179,0.69745666863374,6,0.70904343536068,0.992463645233213,0.855552839219537,0.969110334467741,0.173265537003073,0.693228226604645
180,0.843079212620712,6,0.65987611908732,0.982882954515949,0.917788831135808,0.75982371703946,0.500078757578696,0.860986368571985
181,0.762383917545129,6,0.926730980179497,1.06125384167616,0.977113852017243,0.283973836127396,0.274391249270047,0.718735497439548
182,0.666848108432657,6,0.557552251954525,0.974904219226434,0.788009012725553,0.132267292065895,0.030883598230365,0.628755205932862
183,0.879252965585629,6,0.493824229441995,0.93563639947427,0.703912450896044,1.11619198255812,0.334539025891589,0.839462261354904
184,0.795775074128129,6,0.653493343749602,0.937107162899189,0.842331618525787,0.788348254825483,0.507720115907815,1.05396366066293
185,0.704876925652184,6,0.754121786183313,0.832118570256593,0.685991611967749,1.11403717454287,0.581567690111399,1.08263070458865
186,0.849571937511851,6,0.706375634731243,0.986179658029346,0.97123836701811,0.663765267761208,0.4573044001637,0.999415300838347
187,0.780007027963934,6,0.811865956816732,0.85487260097293,0.961796640215367,0.509972660934672,0.41821327489414,0.845531701014625
188,0.683543686724156,6,0.741231571927063,0.803128391052177,0.939506824266131,0.593853718822011,0.295399516620117,1.13298838108531
189,0.907078929404795,6,0.690493494535436,0.977603945989048,0.568869740589647,0.933125751770837,0.824819088209455,0.875095706914673
190,0.835658955602267,6,0.601633294130641,0.971045050784992,0.633312624236397,0.968802166104723,0.855975817110931,0.852447621807115
191,0.733630421598656,6,0.823285140819369,0.954271617312098,0.763833732924568,0.898447328827957,0.645527032472477,0.952987577194114
192,0.882963094094851,6,0.881054244168951,1.00297805726577,0.8583626509029,0.887090139387848,0.501555132431511,0.791778886493944
193,0.82267350581999,6,0.666782481464459,0.964147345315929,0.689707957899958,0.666692867209873,0.657713835802994,0.596110253492699
194,0.701166797142962,6,0.930570618468593,0.886782730314182,0.902362268459216,0.582724099865364,0.303884943804484,0.887842767765559
195,0.911716590041323,6,0.854301439726094,0.829765071573065,0.806003319910118,0.784621788158848,1.15946032662841,0.831497276331808
196,0.841224148366101,6,0.501553371452513,0.845477098937034,0.684724241971604,0.991398018691475,0.787775500993347,0.554859762151201
197,0.767949110308962,6,0.774566613436942,0.93848802533644,0.877369794806324,0.570563302155542,0.389502257870059,0.798259316186846
198,0.884818158349462,6,0.906360951074357,0.990926274192034,0.718366759805721,1.08409980333871,0.212754836096575,0.895017826577975
199,0.839369084111489,6,0.746791567631402,1.08074762760102,0.934789102935524,0.781329127726306,0.512904826249523,0.831236796099332
200,0.742905742871712,6,0.985721786621064,0.942776061097921,0.80617481396219,0.23483283485554,0.301949583728066,1.06887648383801
201,0.891310883240601,6,0.749135242950722,0.941612879819846,0.801585244840307,1.08325115507748,0.831669235548429,0.764090861503127
202,0.744760807126323,6,0.90790677947646,0.848846471232897,0.583065718488808,0.819008636419797,0.694932897875349,0.628530396705145
203,0.878325433458323,6,0.788603732636689,0.866995953889963,0.747365978256357,0.884823916656738,0.678633951478353,0.524120546790061
204,0.816180780928851,6,0.911995744927187,0.836356123532699,0.82699609926552,0.558118041341394,0.347827725156025,0.476371403514073
205,0.713224714797934,6,0.829144329117665,0.859855022548387,0.718516353028502,0.574830248720389,0.184492448131306,0.758584787125246
206,0.804122863273878,6,0.924437170292505,0.946906290956993,0.994744121778064,0.853689429888548,1.04928224929168,0.82469783228956
207,0.716934843307156,6,0.785138085090038,0.92359426481882,0.750903592304107,0.856448722000487,1.10222346080675,0.929806633703562
208,0.828238698583823,6,0.711287379815345,0.882005144753991,0.660321353629809,0.53717444528559,0.845355114444987,0.764019064506298
209,0.788354817109684,6,0.439520773639065,0.834331995492093,0.88667958869731,0.376180180867932,0.870392344145926,0.552400328270587
210,0.68076109034224,6,0.695928826658962,0.755484836235851,0.639639954338767,0.502360902368152,0.257717658255518,0.458037781030937
211,0.854209598148379,8,0.8053585178982,0.969364456945279,0.781785498684895,0.999159120387763,1.06399057162587,0.790729003286188
212,0.839369084111489,9,1.11145747423088,0.929463770033999,0.798866374392104,1.27050373455005,1.36255192609965,0.767903655124356
214,0.838441551984184,9,0.99250348541739,0.959283602755794,0.638683555682327,1.0854699672912,0.621772807315357,0.78921612499622
217,0.836586487729573,9,0.920821926448874,0.99522687420962,1.06492689602051,1.09241086703669,1.01171339739729,0.985312059325551
218,0.852354533893767,9,1.07994252100089,0.944619396895802,0.825825784344126,1.17127352165859,0.808540357046133,0.779053392041345
219,0.79763013838274,9,0.961088263052058,0.978378217563307,0.967803819703544,0.579651898338669,0.901396133205743,1.02508486564517
220,0.850499469639156,9,0.966698124188724,0.97173317020665,0.826746692076582,1.15911272394877,0.233999306853233,0.834091090713143
221,0.844934276875323,9,0.601009976226568,0.949287638369495,0.641011532091083,1.11222372225281,0.410495115246919,0.94567206380045
222,0.781862092218545,9,0.380729428926801,0.832642744204274,0.678776940645004,0.758247317336335,0.142057855770822,0.784142447804249
223,0.811543120292323,9,1.37811287359375,0.902117610417159,0.959567336749778,0.51899725291933,0.482798212458008,0.783827118852078
224,0.841224148366101,9,0.877389134892995,1.00440332101125,0.807665126226032,0.269658230402325,1.34883323887303,0.877083000468229
225,0.792992477746212,9,0.498611310945283,0.785770100978655,0.672916476276847,1.14224880291413,0.712925532887172,1.07048766213536
227,0.891310883240601,9,0.864399189772093,0.932233413339685,0.595726884227596,1.14628106741792,0.36307680499102,0.701279909458829
228,0.82267350581999,9,0.835153113712939,0.997630771850916,0.637123981620097,0.955697899098897,0.2503685923215,0.780185514204595
229,0.811543120292323,9,1.34365585985654,0.882339469418856,1.03787775397709,1.3007042341257,0.753234128889735,1.25225075015798
230,0.865339983676045,9,1.18326369678021,0.786456175592078,0.740974546504335,0.648961333707051,1.29559501255171,1.0105206992424
231,0.804122863273878,9,0.944956795694622,0.880784138417285,0.645834380808328,0.9157592792519,0.946909157687775,1.02286543756828
232,0.859774790912212,9,1.57261299238101,0.983151657274755,0.461216656992316,0.529173920476497,0.128846537769715,0.813330270199996
233,0.80597792752849,9,1.21016609752004,0.816958835714591,0.724420414692916,0.70339334871932,0.396981065836597,0.77331786756523
234,0.778151963709323,9,1.33924276909569,0.742907634997754,1.14467316295173,1.12808254031883,0.97184928798762,0.790562568929788
235,0.802267799019267,9,1.20834600924015,0.707185700075932,0.917351649029476,1.13145342810506,1.19915840600413,0.758274667777725
236,0.831948827093045,9,0.786883375221445,0.894183684603727,0.960590272373592,1.21106042784995,0.600047976210968,0.755397578299901
237,0.80597792752849,9,0.974526997063895,0.865037923608594,0.944925338073678,0.839876375647783,0.902249646883277,0.915646609775024
238,0.846789341129934,9,1.03259529300743,0.840862003552131,0.874883045900303,0.573175621663575,0.482520501542933,0.788978758118868
240,0.82267350581999,9,1.31301355169226,1.0250340810444,1.28872544186173,0.982548845621147,0.394986054250973,0.976449702839549
241,0.863484919421434,9,0.83625015322411,0.957170058877837,1.07977996691919,0.82000188675906,0.719795646911868,1.10131778396017
242,0.832876359220351,9,0.922268023986326,1.01015318445629,0.794733282586184,1.12773170249017,0.604979250487869,0.847381565652515
244,0.975716306825406,7,0.511077669026766,0.814530270248544,0.604436275228351,0.915846988709066,0.915092865362999,0.704005977275229
245,0.95299176970642,7,0.704181555708902,0.845686228625137,0.683556958424715,0.881366504676272,0.782785486549739,0.482884000809483
246,0.831948827093045,7,0.862354707046731,0.840175617751446,0.645985379022101,0.563411425607678,0.602978977970529,0.768353262205102
247,0.977571371080017,7,0.633771565264699,0.775680509861717,0.540032683644853,0.808658920474166,0.778624338111461,0.761032709827027
248,0.92794840226917,7,0.668989026844881,0.776083776892788,0.923811920231079,1.29220826940992,1.09108851242187,0.899055338429456
249,0.830093762838434,7,1.03689618654554,0.866593457802234,1.02516919916939,1.28188699977471,1.20000479464029,0.875267669366837
250,0.953455535770073,7,0.382287723686987,0.696318741050792,0.652410032424776,0.716319826284944,0.372751616989474,1.00942292862073
251,0.908933993659406,7,0.57712443414245,0.814656195277157,0.746695383719152,0.711443654571667,0.681252901280396,0.826997975114472
252,0.834267657411309,7,0.443958797116073,0.75277847734776,0.770095028450283,0.949698098123541,0.711527036393595,0.942099844717076
253,0.883890626222156,7,1.08313390866975,0.840403188126691,1.09524877299163,0.944561168564639,0.69402851471635,1.09007566187077
254,0.821745973692684,7,1.36913709577509,0.813857939859739,1.06603099414218,0.909384935189187,0.543625104941984,1.03521430490395
255,0.923310741632642,7,0.560008124496577,0.814330707099708,0.915990769644936,0.745492702896238,0.677686652372456,0.762860996691945
256,0.865803749739698,7,0.566864621441391,0.834016915847992,0.738790186571829,0.6673637260309,0.706109933713939,0.633650550850389
257,0.916354250677851,7,0.770789306938254,0.822125490200445,1.02166957607808,0.878231484214044,0.924959059286817,0.967429170016744
258,0.850963235702809,7,1.2520655270319,0.993232080667563,1.10869721904683,0.856633623018295,0.238597195473139,0.692967553002565
259,0.787891051046031,7,1.40634917464831,0.791873951053127,1.17646398355096,1.01816362628243,0.164045899159579,0.680032741640009
260,0.901513736640962,7,0.496043241180499,0.818835520093219,0.806401694462214,1.01595785196099,0.449060561591613,1.02979661181019
261,0.831948827093045,7,0.393781705838111,0.817312713288874,0.645322785269968,0.691249144690584,0.78138520879582,1.03543654345339
262,0.754036128399379,7,0.234125057888587,0.629582190214966,0.609035454488625,0.483681158517587,0.934240502721795,1.12522377247162
263,0.892702181431559,7,1.02113870993055,0.833458378444109,0.973882534520989,0.867311656796831,1.07983740929268,1.04347804596661
264,0.804586629337531,7,1.27132605026779,0.903544858837969,0.913188494673863,1.01589621828839,0.161882869156363,0.590832673739707
265,0.757746256908601,7,1.22703308000429,0.813258852077831,1.11700778164082,0.795015358833058,-0.109006481594638,0.507444033572782
266,0.915426718550545,7,0.885866258388404,0.905301265692137,0.844769014781541,0.99050551570166,0.767220833661188,0.861275581252812
267,0.831948827093045,7,0.559970725422333,0.816746151399723,0.636825905543174,0.757979447913095,0.681913666018817,0.819484303374517
268,0.778615729772976,7,0.501902429478795,0.804459019018915,0.901861705080433,0.718999705780259,0.857650450382534,1.11031358822291
269,0.895021011749823,7,1.05817625979063,0.865275370947212,1.15780006021382,0.969245454442294,0.341201395250547,0.781075367002274
270,0.803195331146573,7,1.4399460096779,0.889331164635398,1.12354304359803,0.663173821556805,0.25799553486923,0.362248985084309
271,0.902441268768267,7,0.548040420738354,0.827452269212253,0.791516203183499,0.71247246279897,0.809086002656719,0.965585402208752
272,0.832412593156698,7,0.458694032368383,0.952768977853065,0.851530421534391,0.835078431288195,0.826908879415255,0.892865304384377
273,0.767485344245309,7,0.619023863654306,0.898793326635049,0.957800343441549,0.458366312758684,0.95263300996858,1.06319610382334
274,0.893165947495212,7,1.21088914628877,0.954112271787313,1.22625089184152,0.259334590241257,0.553400993108809,0.996909628872795
